<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.01.03	19:00:00	0.83829	0.83832	0.83720	0.83758	1724	0	1
2022.01.03	19:30:00	0.83757	0.83782	0.83730	0.83759	779	0	1
2022.01.03	20:00:00	0.83759	0.83784	0.83743	0.83776	733	0	1
2022.01.03	20:30:00	0.83776	0.83795	0.83765	0.83795	579	0	3
2022.01.03	21:00:00	0.83794	0.83804	0.83774	0.83785	795	0	1
2022.01.03	21:30:00	0.83786	0.83806	0.83773	0.83783	1006	0	1
2022.01.03	22:00:00	0.83782	0.83824	0.83778	0.83808	710	0	2
2022.01.03	22:30:00	0.83808	0.83839	0.83794	0.83805	833	0	2
2022.01.03	23:00:00	0.83805	0.83813	0.83788	0.83808	393	0	4
2022.01.03	23:30:00	0.83808	0.83824	0.83800	0.83801	429	0	5
2022.01.04	00:00:00	0.83797	0.83804	0.83714	0.83737	159	0	33
2022.01.04	00:30:00	0.83736	0.83782	0.83736	0.83768	584	0	67
2022.01.04	01:00:00	0.83769	0.83818	0.83765	0.83796	721	0	12
2022.01.04	01:30:00	0.83797	0.83822	0.83771	0.83822	415	0	10
2022.01.04	02:00:00	0.83822	0.83895	0.83819	0.83874	621	0	1
2022.01.04	02:30:00	0.83878	0.83905	0.83876	0.83879	314	0	3
2022.01.04	03:00:00	0.83879	0.83888	0.83845	0.83849	342	0	3
2022.01.04	03:30:00	0.83849	0.83877	0.83844	0.83869	413	0	3
2022.01.04	04:00:00	0.83869	0.83905	0.83867	0.83890	371	0	1
2022.01.04	04:30:00	0.83889	0.83907	0.83873	0.83884	425	0	2
2022.01.04	05:00:00	0.83883	0.83915	0.83877	0.83904	460	0	3
2022.01.04	05:30:00	0.83904	0.83923	0.83902	0.83907	300	0	3
2022.01.04	06:00:00	0.83909	0.83913	0.83896	0.83906	267	0	2
2022.01.04	06:30:00	0.83905	0.83910	0.83873	0.83892	358	0	3
2022.01.04	07:00:00	0.83892	0.83928	0.83891	0.83923	515	0	2
2022.01.04	07:30:00	0.83923	0.83932	0.83891	0.83932	346	0	1
2022.01.04	08:00:00	0.83932	0.83944	0.83896	0.83906	445	0	1
2022.01.04	08:30:00	0.83905	0.83911	0.83866	0.83877	600	0	2
2022.01.04	09:00:00	0.83877	0.83877	0.83801	0.83806	800	0	2
2022.01.04	09:30:00	0.83805	0.83809	0.83707	0.83711	1316	0	2
2022.01.04	10:00:00	0.83711	0.83753	0.83672	0.83737	2128	0	1
2022.01.04	10:30:00	0.83737	0.83766	0.83648	0.83678	1453	0	1
2022.01.04	11:00:00	0.83678	0.83724	0.83646	0.83679	1680	0	1
2022.01.04	11:30:00	0.83679	0.83723	0.83617	0.83650	1696	0	1
2022.01.04	12:00:00	0.83649	0.83719	0.83624	0.83683	1638	0	1
2022.01.04	12:30:00	0.83683	0.83714	0.83614	0.83661	1413	0	1
2022.01.04	13:00:00	0.83661	0.83712	0.83633	0.83646	1423	0	2
2022.01.04	13:30:00	0.83646	0.83654	0.83553	0.83554	1411	0	1
2022.01.04	14:00:00	0.83555	0.83656	0.83555	0.83637	1851	0	1
2022.01.04	14:30:00	0.83637	0.83660	0.83605	0.83607	1506	0	1
2022.01.04	15:00:00	0.83607	0.83644	0.83588	0.83642	1796	0	1
2022.01.04	15:30:00	0.83641	0.83641	0.83457	0.83461	1830	0	1
2022.01.04	16:00:00	0.83460	0.83529	0.83422	0.83456	1870	0	1
2022.01.04	16:30:00	0.83456	0.83497	0.83412	0.83477	2216	0	1
2022.01.04	17:00:00	0.83478	0.83536	0.83397	0.83501	2944	0	1
2022.01.04	17:30:00	0.83501	0.83556	0.83436	0.83439	3259	0	1
2022.01.04	18:00:00	0.83443	0.83525	0.83408	0.83427	2736	0	1
2022.01.04	18:30:00	0.83425	0.83434	0.83358	0.83400	1789	0	1
2022.01.04	19:00:00	0.83401	0.83412	0.83364	0.83389	927	0	1
2022.01.04	19:30:00	0.83389	0.83445	0.83377	0.83430	852	0	1
2022.01.04	20:00:00	0.83432	0.83440	0.83410	0.83421	577	0	1
2022.01.04	20:30:00	0.83421	0.83448	0.83410	0.83417	899	0	1
2022.01.04	21:00:00	0.83417	0.83443	0.83413	0.83428	925	0	1
2022.01.04	21:30:00	0.83428	0.83448	0.83391	0.83397	793	0	1
2022.01.04	22:00:00	0.83397	0.83414	0.83383	0.83398	672	0	1
2022.01.04	22:30:00	0.83398	0.83431	0.83392	0.83411	663	0	1
2022.01.04	23:00:00	0.83412	0.83415	0.83391	0.83398	473	0	2
